"Date","oil price","RUB CBRF Curncy","PPIAC ","CPIAC(USA)","CPIAC(RF)","oil_price_priv","curcy_priv","curcy_t-1","Δ(curcy_t-1)","oil_price_t-1","Δ(oil_price_t)"
"12.03.2016","39.46","70.3067","182.1","238.08","520.9","43.079532374101","135.93748891112","137.45740749688","-2.4839580296632","43.079532374101","0"
"13.03.2016","39.46","70.3067","182.1","238.08","520.9","43.079532374101","135.93748891112","135.93748891112","-1.519918585754","43.079532374101","0"
"14.03.2016","38.56","70.3067","182.1","238.08","520.9","42.096978417266","135.93748891112","135.93748891112","0","43.079532374101","-0.98255395683453"
"15.03.2016","37.94","70.1542","182.1","238.08","520.9","41.420107913669","135.64263127936","135.93748891112","0","42.096978417266","-0.67687050359714"
"16.03.2016","39.45","70.5408","182.1","238.08","520.9","43.068615107914","136.39011954453","135.64263127936","-0.29485763176132","41.420107913669","1.6485071942446"
"17.03.2016","40.56","71.0256","183.2","238.992","523.2","44.547913669065","137.40747802218","136.39011954453","0.7474882651731","43.068615107914","1.4792985611511"
"18.03.2016","40.54","68.5598","183.2","238.992","523.2","44.525947242206","132.63709439561","137.40747802218","1.0173584776458","44.547913669065","-0.021966426858512"
"19.03.2016","40.54","68.4026","183.2","238.992","523.2","44.525947242206","132.33297228267","132.63709439561","-4.7703836265669","44.525947242206","0"
"20.03.2016","40.54","68.4026","183.2","238.992","523.2","44.525947242206","132.33297228267","132.33297228267","-0.30412211294359","44.525947242206","0"
"21.03.2016","40.55","68.4026","183.2","238.992","523.2","44.536930455635","132.33297228267","132.33297228267","0","44.525947242206","0.010983213429249"
"22.03.2016","40.89","68.8086","183.2","238.992","523.2","44.91035971223","133.11842761254","132.33297228267","0","44.536930455635","0.37342925659473"
"23.03.2016","39.79","67.7764","183.2","238.992","523.2","43.702206235012","131.1215138404","133.11842761254","0.78545532986698","44.91035971223","-1.2081534772182"
"24.03.2016","39.54","67.6409","183.2","238.992","523.2","43.427625899281","130.8593729606","131.1215138404","-1.9969137721398","43.702206235012","-0.27458033573142"
"25.03.2016","39.55","68.9328","183.2","238.992","523.2","43.43860911271","133.35870729719","130.8593729606","-0.26214087979551","43.427625899281","0.010983213429249"
"26.03.2016","39.55","68.4346","183.2","238.992","523.2","43.43860911271","132.39488009192","133.35870729719","2.4993343365892","43.43860911271","0"
"27.03.2016","39.55","68.4346","183.2","238.992","523.2","43.43860911271","132.39488009192","132.39488009192","-0.96382720527029","43.43860911271","0"
"28.03.2016","39.29","68.4346","183.2","238.992","523.2","43.153045563549","132.39488009192","132.39488009192","0","43.43860911271","-0.28556354916067"
"29.03.2016","38.62","67.7807","183.2","238.992","523.2","42.417170263789","131.12983270227","132.39488009192","0","43.153045563549","-0.73587529976019"
"30.03.2016","38.81","68.7549","183.2","238.992","523.2","42.625851318945","133.01453857014","131.12983270227","-1.2650473896553","42.417170263789","0.20868105515588"
"31.03.2016","38.72","67.6076","183.2","238.992","523.2","42.527002398082","130.7949501466","133.01453857014","1.8847058678731","42.625851318945","-0.098848920863311"
"01.04.2016","37.86","67.8552","183.2","238.992","523.2","41.582446043165","131.27396182068","130.7949501466","-2.2195884235381","42.527002398082","-0.94455635491607"
"02.04.2016","37.86","67.1410","183.2","238.992","523.2","41.582446043165","129.89225690296","131.27396182068","0.4790116740765","41.582446043165","0"
"03.04.2016","37.86","67.1410","183.2","238.992","523.2","41.582446043165","129.89225690296","129.89225690296","-1.3817049177119","41.582446043165","0"
"04.04.2016","36.68","67.1410","183.2","238.992","523.2","40.286426858513","129.89225690296","129.89225690296","0","41.582446043165","-1.2960191846523"
"05.04.2016","37.31","68.6753","183.2","238.992","523.2","40.978369304556","132.86054289463","129.89225690296","0","40.286426858513","0.69194244604316"
"06.04.2016","38.89","68.8901","183.2","238.992","523.2","42.713717026379","133.27609906422","132.86054289463","2.9682859916626","40.978369304556","1.7353477218225"
"07.04.2016","38.7","68.5215","183.2","238.992","523.2","42.505035971223","132.56299848642","133.27609906422","0.41555616959471","42.713717026379","-0.20868105515586"
"08.04.2016","41.01","67.7960","183.2","238.992","523.2","45.042158273381","131.15943237356","132.56299848642","-0.71310057780542","42.505035971223","2.5371223021583"
"09.04.2016","41.01","67.4662","183.2","238.992","523.2","45.042158273381","130.52139501447","131.15943237356","-1.4035661128536","45.042158273381","0"
"10.04.2016","41.01","67.4662","183.2","238.992","523.2","45.042158273381","130.52139501447","130.52139501447","-0.638037359089","45.042158273381","0"
"11.04.2016","41.89","67.4662","183.2","238.992","523.2","46.008681055156","130.52139501447","130.52139501447","0","45.042158273381","0.96652278177458"
"12.04.2016","43.3","67.1250","183.2","238.992","523.2","47.557314148681","129.86130299834","130.52139501447","0","46.008681055156","1.5486330935252"
"13.04.2016","42.81","66.3456","183.2","238.992","523.2","47.019136690647","128.35346091928","129.86130299834","-0.6600920161346","47.557314148681","-0.53817745803356"
"14.04.2016","42.68","65.7662","183.2","238.992","523.2","46.876354916067","127.23254264804","128.35346091928","-1.5078420790601","47.019136690647","-0.14278177458034"
"15.04.2016","41.96","66.4954","183.2","238.992","523.2","46.085563549161","128.64326685133","127.23254264804","-1.1209182712438","46.876354916067","-0.79079136690648"
"16.04.2016","41.96","66.0452","183.2","238.992","523.2","46.085563549161","127.77230135994","128.64326685133","1.4107242032982","46.085563549161","0"
"17.04.2016","41.96","66.0452","185.3","239.557","525.3","46.613836930456","127.98258579737","127.77230135994","-0.8709654913945","46.085563549161","0.52827338129497"
"18.04.2016","42.04","66.0452","185.3","239.557","525.3","46.702709832134","127.98258579737","127.98258579737","0.210284437434","46.613836930456","0.088872901678663"
"19.04.2016","42.91","68.2724","185.3","239.557","525.3","47.66920263789","132.29846060868","127.98258579737","0","46.702709832134","0.96649280575538"
"20.04.2016","44.4","65.6474","185.3","239.557","525.3","49.324460431655","127.21172776938","132.29846060868","4.3158748113097","47.66920263789","1.655257793765"
"21.04.2016","43.48","66.0364","185.3","239.557","525.3","48.30242206235","127.96553313109","127.21172776938","-5.0867328392995","49.324460431655","-1.0220383693046"
"22.04.2016","44","65.0254","185.3","239.557","525.3","48.880095923261","126.00641431184","127.96553313109","0.7538053617095","48.30242206235","0.57767386091128"
"23.04.2016","44","66.2198","185.3","239.557","525.3","48.880095923261","128.3209261988","126.00641431184","-1.9591188192502","48.880095923261","0"
"24.04.2016","44","66.2198","185.3","239.557","525.3","48.880095923261","128.3209261988","128.3209261988","2.3145118869559","48.880095923261","0"
"25.04.2016","43.41","66.2198","185.3","239.557","525.3","48.224658273381","128.3209261988","128.3209261988","0","48.880095923261","-0.65543764988011"
"26.04.2016","44.88","66.6295","185.3","239.557","525.3","49.857697841727","129.11484408233","128.3209261988","0","48.224658273381","1.6330395683453"
"27.04.2016","45.99","66.4559","185.3","239.557","525.3","51.090809352518","128.77844148389","129.11484408233","0.793917883528","49.857697841727","1.2331115107914"
"28.04.2016","46.64","65.1618","185.3","239.557","525.3","51.812901678657","126.27073063919","128.77844148389","-0.33640259843901","51.090809352518","0.72209232613909"
"29.04.2016","46.36","65.1133","185.3","239.557","525.3","51.501846522782","126.17674719435","126.27073063919","-2.5077108447","51.812901678657","-0.3110551558753"
"30.04.2016","46.36","64.3334","185.3","239.557","525.3","51.501846522782","124.66545464525","126.17674719435","-0.093983444840404","51.501846522782","0"
"01.05.2016","46.36","64.3334","185.3","239.557","525.3","51.501846522782","124.66545464525","124.66545464525","-1.5112925490932","51.501846522782","0"
"02.05.2016","45.38","64.3334","185.3","239.557","525.3","50.413153477218","124.66545464525","124.66545464525","0","51.501846522782","-1.0886930455635"
"03.05.2016","44.55","64.3334","185.3","239.557","525.3","49.491097122302","124.66545464525","124.66545464525","0","50.413153477218","-0.92205635491607"
"04.05.2016","44.34","64.3334","185.3","239.557","525.3","49.257805755396","124.66545464525","124.66545464525","0","49.491097122302","-0.23329136690646"
"05.05.2016","44.72","66.1718","185.3","239.557","525.3","49.679952038369","128.22791165545","124.66545464525","0","49.257805755396","0.42214628297361"
"06.05.2016","44.85","65.8918","185.3","239.557","525.3","49.824370503597","127.68532681926","128.22791165545","3.5624570101974","49.679952038369","0.14441846522782"
"07.05.2016","44.85","66.1928","185.3","239.557","525.3","49.824370503597","128.26860551817","127.68532681926","-0.54258483619189","49.824370503597","0"
"08.05.2016","44.85","66.1928","185.3","239.557","525.3","49.824370503597","128.26860551817","128.26860551817","0.58327869890631","49.824370503597","0"
"09.05.2016","43","66.1928","185.3","239.557","525.3","47.769184652278","128.26860551817","128.26860551817","0","49.824370503597","-2.0551858513189"
"10.05.2016","45.16","66.1928","185.3","239.557","525.3","50.168752997602","128.26860551817","128.26860551817","0","47.769184652278","2.3995683453237"
"11.05.2016","46.59","66.3277","185.3","239.557","525.3","51.757356115108","128.53001514103","128.26860551817","0","50.168752997602","1.588603117506"
"12.05.2016","47.48","66.2428","185.3","239.557","525.3","52.746067146283","128.36549566749","128.53001514103","0.2614096228653","51.757356115108","0.98871103117506"
"13.05.2016","47.31","64.9607","185.3","239.557","525.3","52.557212230216","125.88103845862","128.36549566749","-0.16451947354531","52.746067146283","-0.18885491606714"
"14.05.2016","47.31","64.9306","185.3","239.557","525.3","52.557212230216","125.82271058873","125.88103845862","-2.4844572088632","52.557212230216","0"
"15.05.2016","47.31","64.9306","185.3","239.557","525.3","52.557212230216","125.82271058873","125.82271058873","-0.058327869890604","52.557212230216","0"
"16.05.2016","48.5","64.9306","185.3","239.557","525.3","53.879196642686","125.82271058873","125.82271058873","0","52.557212230216","1.32198441247"
"17.05.2016","48.74","64.8895","187.6","240.222","527.2","54.817889688249","125.84852700554","125.82271058873","0","53.879196642686","0.93869304556353"
"18.05.2016","47.88","64.5138","187.6","240.222","527.2","53.850647482014","125.11988382604","125.84852700554","0.025816416806705","54.817889688249","-0.967242206235"
"19.05.2016","48.35","65.0641","187.6","240.222","527.2","54.379256594724","126.18715117147","125.11988382604","-0.7286431794972","53.850647482014","0.52860911270982"
"20.05.2016","48.28","66.2110","187.6","240.222","527.2","54.300527577938","128.41148138857","126.18715117147","1.067267345428","54.379256594724","-0.078729016786568"
"21.05.2016","48.28","66.3775","187.6","240.222","527.2","54.300527577938","128.73439618598","128.41148138857","2.2243302171022","54.300527577938","0"
"22.05.2016","48.28","66.3775","187.6","240.222","527.2","54.300527577938","128.73439618598","128.73439618598","0.3229147974082","54.300527577938","0"
"23.05.2016","47.79","66.3775","187.6","240.222","527.2","53.749424460432","128.73439618598","128.73439618598","0","54.300527577938","-0.551103117506"
"24.05.2016","48.48","67.0475","187.6","240.222","527.2","54.525467625899","130.03381308846","128.73439618598","0","53.749424460432","0.77604316546762"
"25.05.2016","49.28","67.0493","187.6","240.222","527.2","55.425227817746","130.03730405925","130.03381308846","1.2994169024836","54.525467625899","0.89976019184653"
"26.05.2016","49.83","65.8949","187.6","240.222","527.2","56.04381294964","127.79842813055","130.03730405925","0.0034909707827921","55.425227817746","0.61858513189448"
"27.05.2016","48.96","65.2062","187.6","240.222","527.2","55.065323741007","126.46274392049","127.79842813055","-2.2388759286971","56.04381294964","-0.97848920863309"
"28.05.2016","48.96","66.0413","187.6","240.222","527.2","55.065323741007","128.08236042088","126.46274392049","-1.3356842100604","55.065323741007","0"
"29.05.2016","48.96","66.0413","187.6","240.222","527.2","55.065323741007","128.08236042088","128.08236042088","1.6196165003941","55.065323741007","0"
"30.05.2016","49.14","66.0413","187.6","240.222","527.2","55.267769784173","128.08236042088","128.08236042088","0","55.065323741007","0.20244604316547"
"31.05.2016","48.31","66.0825","187.6","240.222","527.2","54.334268585132","128.16226486324","128.08236042088","0","55.267769784173","-0.93350119904077"
"01.06.2016","48.87","65.9962","187.6","240.222","527.2","54.964100719424","127.99489220849","128.16226486324","0.079904442361709","54.334268585132","0.62983213429256"
"02.06.2016","49.11","66.6156","187.6","240.222","527.2","55.234028776978","129.19617404341","127.99489220849","-0.1673726547528","54.964100719424","0.26992805755396"
"03.06.2016","49.04","66.7491","187.6","240.222","527.2","55.155299760192","129.45508770981","129.19617404341","1.201281834923","55.234028776978","-0.078729016786575"
"04.06.2016","49.04","66.8529","187.6","240.222","527.2","55.155299760192","129.65640035828","129.45508770981","0.25891366639038","55.155299760192","0"
"05.06.2016","49.04","66.8529","187.6","240.222","527.2","55.155299760192","129.65640035828","129.65640035828","0.2013126484743","55.155299760192","0"
"06.06.2016","49.02","66.8529","187.6","240.222","527.2","55.132805755396","129.65640035828","129.65640035828","0","55.155299760192","-0.022494004796158"
"07.06.2016","49.98","65.7894","187.6","240.222","527.2","56.212517985612","127.59381845411","129.65640035828","0","55.132805755396","1.0797122302158"
"08.06.2016","51.33","65.2089","187.6","240.222","527.2","57.730863309353","126.46798037666","127.59381845411","-2.0625819041662","56.212517985612","1.518345323741"
"09.06.2016","50.39","64.6797","187.6","240.222","527.2","56.673645083933","125.44163496652","126.46798037666","-1.1258380774503","57.730863309353","-1.0572182254197"
"10.06.2016","48.89","63.7402","187.6","240.222","527.2","54.986594724221","123.61954216073","125.44163496652","-1.0263454101408","56.673645083933","-1.6870503597122"
"11.06.2016","48.89","64.7077","187.6","240.222","527.2","54.986594724221","125.49593895648","123.61954216073","-1.8220928057961","54.986594724221","0"
"12.06.2016","48.89","64.7077","187.6","240.222","527.2","54.986594724221","125.49593895648","125.49593895648","1.8763967957506","54.986594724221","0"
"13.06.2016","48.29","64.7077","187.6","240.222","527.2","54.311774580336","125.49593895648","125.49593895648","0","54.986594724221","-0.67482014388489"
"14.06.2016","47.55","64.7077","187.6","240.222","527.2","53.479496402878","125.49593895648","125.49593895648","0","54.311774580336","-0.83227817745804"
"15.06.2016","47.09","66.0306","187.6","240.222","527.2","52.962134292566","128.06160853901","125.49593895648","0","53.479496402878","-0.51736211031174"
"16.06.2016","45.45","65.9156","187.6","240.222","527.2","51.117625899281","127.83857429455","128.06160853901","2.5656695825308","52.962134292566","-1.8445083932854"
"17.06.2016","47.77","65.8618","187.7","240.101","530.1","53.755569544364","128.50159460246","127.83857429455","-0.2230342444562","51.117625899281","2.6379436450839"
"18.06.2016","47.77","65.4398","187.7","240.101","530.1","53.755569544364","127.67823913811","128.50159460246","0.66302030790969","53.755569544364","0"
"19.06.2016","47.77","65.4398","187.7","240.101","530.1","53.755569544364","127.67823913811","127.67823913811","-0.82335546435469","53.755569544364","0"
"20.06.2016","48.94","65.4398","187.7","240.101","530.1","55.072170263789","127.67823913811","127.67823913811","0","53.755569544364","1.3166007194245"
"21.06.2016","49.47","64.1509","187.7","240.101","530.1","55.668579136691","125.16349302909","127.67823913811","0","55.072170263789","0.59640887290168"
"22.06.2016","48.36","64.1743","187.7","240.101","530.1","54.419496402878","125.20914828469","125.16349302909","-2.5147461090209","55.668579136691","-1.249082733813"
"23.06.2016","49.55","63.7162","187.7","240.101","530.1","55.758603117506","124.31535885763","125.20914828469","0.045655255606405","54.419496402878","1.3391067146283"
"24.06.2016","46.93","64.3212","187.7","240.101","530.1","52.810317745803","125.49576183378","124.31535885763","-0.89378942706371","55.758603117506","-2.9482853717026"
"25.06.2016","46.93","65.5287","187.7","240.101","530.1","52.810317745803","127.85169008782","125.49576183378","1.1804029761483","52.810317745803","0"
"26.06.2016","46.93","65.5287","187.7","240.101","530.1","52.810317745803","127.85169008782","127.85169008782","2.3559282540482","52.810317745803","0"
"27.06.2016","46.04","65.5287","187.7","240.101","530.1","51.808800959233","127.85169008782","127.85169008782","0","52.810317745803","-1.0015167865707"
"28.06.2016","47.35","65.0588","187.7","240.101","530.1","53.282943645084","126.93487792503","127.85169008782","0","51.808800959233","1.4741426858513"
"29.06.2016","48.68","64.8095","187.7","240.101","530.1","54.779592326139","126.44847385568","126.93487792503","-0.91681216279689","53.282943645084","1.4966486810551"
"30.06.2016","48.42","64.2575","187.7","240.101","530.1","54.487014388489","125.3714780824","126.44847385568","-0.4864040693451","54.779592326139","-0.29257793764988"
"01.07.2016","49.27","64.1755","187.7","240.101","530.1","55.443519184652","125.21148957985","125.3714780824","-1.0769957732791","54.487014388489","0.95650479616307"
"02.07.2016","49.27","64.0165","187.7","240.101","530.1","55.443519184652","124.90126797124","125.21148957985","-0.15998850255239","55.443519184652","0"
"03.07.2016","49.27","64.0165","187.7","240.101","530.1","55.443519184652","124.90126797124","124.90126797124","-0.31022160860761","55.443519184652","0"
"04.07.2016","48.51","64.0165","187.7","240.101","530.1","54.588291366906","124.90126797124","124.90126797124","0","55.443519184652","-0.8552278177458"
"05.07.2016","46.52","63.6844","187.7","240.101","530.1","52.348944844125","124.25331453591","124.90126797124","0","54.588291366906","-2.2393465227818"
"06.07.2016","47.29","64.2676","187.7","240.101","530.1","53.215425659472","125.39118398333","124.25331453591","-0.6479534353369","52.348944844125","0.86648081534772"
"07.07.2016","44.88","64.6304","187.7","240.101","530.1","50.50345323741","126.09903555316","125.39118398333","1.137869447421","53.215425659472","-2.7119724220623"
"08.07.2016","44.64","64.0500","187.7","240.101","530.1","50.233381294964","124.96662912777","126.09903555316","0.70785156982909","50.50345323741","-0.27007194244604"
"09.07.2016","44.64","64.2488","187.7","240.101","530.1","50.233381294964","125.3545036925","124.96662912777","-1.1324064253826","50.233381294964","0"
"10.07.2016","44.64","64.2488","187.7","240.101","530.1","50.233381294964","125.3545036925","125.3545036925","0.3878745647244","50.233381294964","0"
"11.07.2016","44.32","64.2488","187.7","240.101","530.1","49.873285371703","125.3545036925","125.3545036925","0","50.233381294964","-0.3600959232614"
"12.07.2016","46.46","64.2024","187.7","240.101","530.1","52.281426858513","125.26397361301","125.3545036925","0","49.873285371703","2.4081414868106"
"13.07.2016","45.13","63.9029","187.7","240.101","530.1","50.784778177458","124.67962536283","125.26397361301","-0.090530079492993","52.281426858513","-1.4966486810552"
"14.07.2016","45.69","63.8531","187.7","240.101","530.1","51.414946043165","124.58246161372","124.67962536283","-0.58434825017591","50.784778177458","0.63016786570743"
"15.07.2016","46.72","63.5773","187.7","240.101","530.1","52.574004796163","124.04435394294","124.58246161372","-0.09716374911109","51.414946043165","1.1590587529976"
"16.07.2016","46.72","63.1697","187.7","240.101","530.1","52.574004796163","123.2490940205","124.04435394294","-0.53810767077971","52.574004796163","0"
"17.07.2016","46.72","63.1697","186.6","240.545","530.1","52.265899280576","123.02159979802","123.2490940205","-0.79525992244309","52.574004796163","-0.30810551558753"
"18.07.2016","45.67","63.1697","186.6","240.545","530.1","51.091258992806","123.02159979802","123.02159979802","-0.22749422247441","52.265899280576","-1.1746402877698"
"19.07.2016","45.31","63.1154","186.6","240.545","530.1","50.688525179856","122.91585174367","123.02159979802","0","51.091258992806","-0.40273381294966"
"20.07.2016","45.81","62.9891","186.6","240.545","530.1","51.247877697842","122.66988527471","122.91585174367","-0.1057480543525","50.688525179856","0.55935251798562"
"21.07.2016","44.75","63.4183","186.6","240.545","530.1","50.062050359712","123.50574282403","122.66988527471","-0.2459664689636","51.247877697842","-1.1858273381295"
"22.07.2016","44.42","63.7373","186.6","240.545","530.1","49.692877697842","124.12698829987","123.50574282403","0.83585754932051","50.062050359712","-0.3691726618705"
"23.07.2016","44.42","64.6270","186.6","240.545","530.1","49.692877697842","125.85965945931","124.12698829987","0.62124547584629","49.692877697842","0"
"24.07.2016","44.42","64.6270","186.6","240.545","530.1","49.692877697842","125.85965945931","125.85965945931","1.7326711594372","49.692877697842","0"
"25.07.2016","43.37","64.6270","186.6","240.545","530.1","48.518237410072","125.85965945931","125.85965945931","0","49.692877697842","-1.1746402877698"
"26.07.2016","43.27","64.9184","186.6","240.545","530.1","48.406366906475","126.42715454289","125.85965945931","0","48.518237410072","-0.11187050359712"
"27.07.2016","42.25","65.7408","186.6","240.545","530.1","47.265287769784","128.02876043422","126.42715454289","0.56749508357871","48.406366906475","-1.1410791366906"
"28.07.2016","41.2","65.9467","186.6","240.545","530.1","46.090647482014","128.42974615045","128.02876043422","1.6016058913354","47.265287769784","-1.1746402877698"
"29.07.2016","41.01","66.1125","186.6","240.545","530.1","45.87809352518","128.75263799965","128.42974615045","0.40098571622821","46.090647482014","-0.21255395683453"
"30.07.2016","41.01","67.0512","186.6","240.545","530.1","45.87809352518","130.58073558015","128.75263799965","0.3228918492016","45.87809352518","0"
"31.07.2016","41.01","67.0512","186.6","240.545","530.1","45.87809352518","130.58073558015","130.58073558015","1.8280975804919","45.87809352518","0"
"01.08.2016","40.81","67.0512","186.6","240.545","530.1","45.654352517986","130.58073558015","130.58073558015","0","45.87809352518","-0.22374100719424"
"02.08.2016","40.58","65.9553","186.6","240.545","530.1","45.397050359712","128.44649446109","130.58073558015","0","45.654352517986","-0.25730215827339"
"03.08.2016","42.38","66.8816","186.6","240.545","530.1","47.41071942446","130.25044331462","128.44649446109","-2.1342411190595","45.397050359712","2.0136690647482"
"04.08.2016","43.05","66.7420","186.6","240.545","530.1","48.160251798561","129.97857538851","130.25044331462","1.8039488535312","47.41071942446","0.74953237410071"
"05.08.2016","43.26","66.3941","186.6","240.545","530.1","48.395179856115","129.30104779902","129.97857538851","-0.27186792610701","48.160251798561","0.23492805755397"
"06.08.2016","43.26","65.5627","186.6","240.545","530.1","48.395179856115","127.68191460586","129.30104779902","-0.6775275894889","48.395179856115","0"
"07.08.2016","43.26","65.5627","186.6","240.545","530.1","48.395179856115","127.68191460586","127.68191460586","-1.6191331931618","48.395179856115","0"
"08.08.2016","44.06","65.5627","186.6","240.545","530.1","49.290143884892","127.68191460586","127.68191460586","0","48.395179856115","0.89496402877698"
"09.08.2016","43.75","65.0799","186.6","240.545","530.1","48.943345323741","126.74167223677","127.68191460586","0","49.290143884892","-0.34679856115107"
"10.08.2016","42.58","64.7848","186.6","240.545","530.1","47.634460431655","126.16697148467","126.74167223677","-0.9402423690865","48.943345323741","-1.3088848920863"
"11.08.2016","44.72","64.8137","186.6","240.545","530.1","50.028489208633","126.22325359831","126.16697148467","-0.5747007521074","47.634460431655","2.3940287769784"
"12.08.2016","46.21","64.9497","186.6","240.545","530.1","51.69535971223","126.48811060368","126.22325359831","0.05628211364251","50.028489208633","1.6668705035971"
"13.08.2016","46.21","64.3364","186.6","240.545","530.1","51.69535971223","125.29372235812","126.48811060368","0.2648570053765","51.69535971223","0"
"14.08.2016","46.21","64.3364","186.6","240.545","530.1","51.69535971223","125.29372235812","125.29372235812","-1.1943882455691","51.69535971223","0"
"15.08.2016","47.17","64.3364","186.6","240.545","530.1","52.769316546763","125.29372235812","125.29372235812","0","51.69535971223","1.0739568345324"
"16.08.2016","48.2","64.2076","186.6","240.545","530.1","53.921582733813","125.0428871942","125.29372235812","0","52.769316546763","1.1522661870504"
"17.08.2016","49.06","63.9514","186.9","241.176","531","54.97190647482","124.42898980967","125.0428871942","-0.25083516391541","53.921582733813","1.0503237410072"
"18.08.2016","50.03","63.9943","186.9","241.176","531","56.058794964029","124.5124595017","124.42898980967","-0.61389738453099","54.97190647482","1.0868884892086"
"19.08.2016","49.89","63.5487","186.9","241.176","531","55.901924460432","123.64546428566","124.5124595017","0.083469692029098","56.058794964029","-0.15687050359711"
"20.08.2016","49.89","63.9391","186.9","241.176","531","55.901924460432","124.40505793993","123.64546428566","-0.8669952160419","55.901924460432","0"
"21.08.2016","49.89","63.9391","186.9","241.176","531","55.901924460432","124.40505793993","124.40505793993","0.75959365427019","55.901924460432","0"
"22.08.2016","48.12","63.9391","186.9","241.176","531","53.918633093525","124.40505793993","124.40505793993","0","55.901924460432","-1.9832913669065"
"23.08.2016","48.67","64.2078","186.9","241.176","531","54.534910071942","124.92786228138","124.40505793993","0","53.918633093525","0.61627697841727"
"24.08.2016","48.37","64.7684","186.9","241.176","531","54.198758992806","126.01861075111","124.92786228138","0.52280434145081","54.534910071942","-0.33615107913671"
"25.08.2016","48.99","64.8140","186.9","241.176","531","54.893471223022","126.1073337804","126.01861075111","1.0907484697332","54.198758992806","0.69471223021583"
"26.08.2016","49.13","64.9459","186.9","241.176","531","55.050341726619","126.36396903398","126.1073337804","0.088723029289795","54.893471223022","0.15687050359712"
"27.08.2016","49.13","64.7380","186.9","241.176","531","55.050341726619","125.95946206492","126.36396903398","0.25663525358151","55.050341726619","0"
"28.08.2016","49.13","64.7380","186.9","241.176","531","55.050341726619","125.95946206492","125.95946206492","-0.4045069690644","55.050341726619","0"
"29.08.2016","48.69","64.7380","186.9","241.176","531","54.557320143885","125.95946206492","125.95946206492","0","55.050341726619","-0.49302158273381"
"30.08.2016","47.42","65.0810","186.9","241.176","531","53.13428057554","126.62683046506","125.95946206492","0","54.557320143885","-1.4230395683453"
"31.08.2016","46.18","64.9072","186.9","241.176","531","51.744856115108","126.28867119991","126.62683046506","0.66736840013999","53.13428057554","-1.3894244604317"
"01.09.2016","45.13","65.2535","186.9","241.176","531","50.568327338129","126.96246034559","126.28867119991","-0.3381592651438","51.744856115108","-1.1765287769784"
"02.09.2016","45.85","65.2566","186.9","241.176","531","51.375089928058","126.96849195504","126.96246034559","0.6737891456807","50.568327338129","0.80676258992806"
"03.09.2016","45.85","65.8684","186.9","241.176","531","51.375089928058","128.15885926468","126.96849195504","0.0060316094474047","51.375089928058","0"
"04.09.2016","45.85","65.8684","186.9","241.176","531","51.375089928058","128.15885926468","128.15885926468","1.1903673096375","51.375089928058","0"
"05.09.2016","46.65","65.8684","186.9","241.176","531","52.271492805755","128.15885926468","128.15885926468","0","51.375089928058","0.89640287769785"
"06.09.2016","46.71","64.7644","186.9","241.176","531","52.338723021583","126.01082802924","128.15885926468","0","52.271492805755","0.067230215827337"
"07.09.2016","47.44","64.8306","186.9","241.176","531","53.156690647482","126.13963207615","126.01082802924","-2.1480312354362","52.338723021583","0.81796762589928"
"08.09.2016","48.87","64.3804","186.9","241.176","531","54.759010791367","125.26368672996","126.13963207615","0.12880404690749","53.156690647482","1.6023201438849"
"09.09.2016","46.96","63.9730","186.9","241.176","531","52.618848920863","124.47101650775","125.26368672996","-0.8759453461896","54.759010791367","-2.1401618705036"
"10.09.2016","46.96","64.1617","186.9","241.176","531","52.618848920863","124.83816641185","124.47101650775","-0.79267022220719","52.618848920863","0"
"11.09.2016","46.96","64.1617","186.9","241.176","531","52.618848920863","124.83816641185","124.83816641185","0.3671499041004","52.618848920863","0"
"12.09.2016","47.03","64.1617","186.9","241.176","531","52.697284172662","124.83816641185","124.83816641185","0","52.618848920863","0.07843525179856"
"13.09.2016","45.95","65.0539","186.9","241.176","531","51.48714028777","126.5741025244","124.83816641185","0","52.697284172662","-1.2101438848921"
"14.09.2016","44.79","64.8102","186.9","241.176","531","50.187356115108","126.09994019463","126.5741025244","1.7359361125509","51.48714028777","-1.2997841726619"
"15.09.2016","45.28","64.9737","186.9","241.176","531","50.736402877698","126.41805895096","126.09994019463","-0.47416232977889","50.187356115108","0.54904676258993"
"16.09.2016","44.93","65.2170","186.9","241.176","531","50.344226618705","126.89144300855","126.41805895096","0.318118756335","50.736402877698","-0.39217625899281"
"17.09.2016","44.93","64.9940","186.7","241.741","533.3","50.290353717026","126.70846252738","126.89144300855","0.4733840575921","50.344226618705","-0.053872901678659"
"18.09.2016","44.93","64.9940","186.7","241.741","533.3","50.290353717026","126.70846252738","126.70846252738","-0.18298048116969","50.290353717026","0"
"19.09.2016","44.81","64.9940","186.7","241.741","533.3","50.156037170264","126.70846252738","126.70846252738","0","50.290353717026","-0.13431654676258"
"20.09.2016","44.94","64.9173","186.7","241.741","533.3","50.30154676259","126.55893273885","126.70846252738","0","50.156037170264","0.14550959232612"
"21.09.2016","45.97","64.7513","186.7","241.741","533.3","51.454430455635","126.2353089462","126.55893273885","-0.14952978853211","50.30154676259","1.1528836930456"
"22.09.2016","46.24","64.4424","186.7","241.741","533.3","51.756642685851","125.63309575614","126.2353089462","-0.32362379265079","51.454430455635","0.30221223021582"
